FLIGHT_DATE,FLIGHT_MONTH,FLIGHT_TIME,TIME_OF_DAY,AIRLINE_CD,FLIGHT_NO,DEPARTURE_STATION_NAME,DEPARTURE_STATION_CD,DEPARTURE_STATION_GEO_LOCATION,ARRIVAL_STATION_NAME,ARRIVAL_STATION_CD,ARRIVAL_STATION_GEO_LOCATION,ARRIVAL_COUNTRY,ARRIVAL_REGION,HAUL,AIRCRAFT_TYPE,AIRCRAFT_NAME,FIRST_CLASS_SEATS,BUSINESS_CLASS_SEATS,ECONOMY_SEATS,TIER1_ELIGIBLE_PAX,TIER2_ELIGIBLE_PAX,TIER3_ELIGIBLE_PAX
06-05-2025,May,08:47,Morning,BA,BA1344,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,A350,Airbus 350,0,56,275,0,5,24
05-06-2025,June,08:47,Morning,BA,BA1019,London Heathrow Airport,LHR,London,Josep Tarradellas Barcelona-El Part Airport,BCN,Barcelona,Spain,Europe,SHORT,A320,Airbus 320,0,15,165,0,4,19
17-05-2025,May,08:47,Morning,BA,BA9525,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,1,179,1,8,31
24-05-2025,May,08:47,Morning,BA,BA3111,London Heathrow Airport,LHR,London,Josep Tarradellas Barcelona-El Part Airport,BCN,Barcelona,Spain,Europe,SHORT,A320,Airbus 320,0,13,167,1,7,29
19-08-2025,August,08:47,Morning,BA,BA6754,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,2,178,0,4,18
15-06-2025,June,08:47,Morning,BA,BA9205,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,8,172,0,11,38
14-09-2025,September,08:47,Morning,BA,BA8817,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,20,160,3,8,30
08-04-2025,April,08:47,Morning,BA,BA9694,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B777,Boeing 777,0,32,304,1,8,31
29-07-2025,July,08:47,Morning,BA,BA8291,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,10,170,2,12,42
04-06-2025,June,08:47,Morning,BA,BA6662,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,11,169,3,9,35
03-04-2025,April,08:47,Morning,BA,BA9460,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,B787,Boeing 787,0,31,173,0,22,70
24-07-2025,July,08:48,Morning,BA,BA3566,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,B787,Boeing 787,8,42,166,0,12,41
16-07-2025,July,08:48,Morning,BA,BA3783,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B787,Boeing 787,8,48,200,0,7,27
05-06-2025,June,08:48,Morning,BA,BA8238,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,7,173,0,12,44
01-10-2025,October,08:48,Morning,BA,BA8101,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,0,180,1,3,18
17-04-2025,April,08:48,Morning,BA,BA2130,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,9,171,0,14,47
04-05-2025,May,08:48,Morning,BA,BA5862,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,B777,Boeing 777,0,32,300,0,0,9
16-07-2025,July,08:48,Morning,BA,BA9265,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,10,170,0,2,13
08-10-2025,October,08:48,Morning,BA,BA7187,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,2,178,0,8,31
05-07-2025,July,08:48,Morning,BA,BA9350,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,1,179,1,4,19
09-08-2025,August,08:48,Morning,BA,BA8855,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B777,Boeing 777,0,32,304,0,1,10
30-10-2025,October,08:48,Morning,BA,BA7046,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B777,Boeing 777,0,32,300,0,5,24
30-04-2025,April,08:48,Morning,BA,BA3603,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,B777,Boeing 777,8,49,178,0,13,46
19-04-2025,April,08:48,Morning,BA,BA4144,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,16,164,0,5,23
27-05-2025,May,08:49,Morning,BA,BA5333,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B777,Boeing 777,0,32,304,0,18,59
19-05-2025,May,08:49,Morning,BA,BA5896,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B787,Boeing 787,0,35,179,0,5,22
19-10-2025,October,08:49,Morning,BA,BA3978,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B787,Boeing 787,0,35,179,1,9,33
06-04-2025,April,08:49,Morning,BA,BA1148,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,12,168,0,6,26
26-09-2025,September,08:49,Morning,BA,BA4625,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,A350,Airbus 350,0,56,275,0,7,29
30-09-2025,September,08:49,Morning,BA,BA4784,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B777,Boeing 777,8,49,178,2,8,31
24-05-2025,May,08:49,Morning,BA,BA7909,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,B787,Boeing 787,0,31,173,2,9,33
23-09-2025,September,08:49,Morning,BA,BA1403,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,7,173,0,2,15
23-04-2025,April,08:49,Morning,BA,BA4425,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,B787,Boeing 787,0,31,173,1,4,19
11-06-2025,June,08:49,Morning,BA,BA6196,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,17,163,0,0,3
25-09-2025,September,08:50,Morning,BA,BA8314,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,2,178,0,16,54
03-06-2025,June,08:50,Morning,BA,BA5992,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,16,164,0,5,24
16-04-2025,April,08:50,Morning,BA,BA5103,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,11,169,0,8,31
06-06-2025,June,08:50,Morning,BA,BA2398,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,10,170,0,9,34
09-08-2025,August,08:50,Morning,BA,BA3970,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B777,Boeing 777,0,32,300,2,2,15
08-07-2025,July,08:50,Morning,BA,BA4526,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B787,Boeing 787,0,35,179,0,4,20
27-04-2025,April,08:50,Morning,BA,BA6310,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,A350,Airbus 350,0,56,275,0,8,30
20-06-2025,June,08:50,Morning,BA,BA9499,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B777,Boeing 777,0,32,300,0,4,18
26-04-2025,April,08:50,Morning,BA,BA8695,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,A350,Airbus 350,0,56,275,0,16,53
25-09-2025,September,08:51,Morning,BA,BA6510,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B777,Boeing 777,0,32,300,0,3,18
10-06-2025,June,08:51,Morning,BA,BA3946,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,B787,Boeing 787,8,48,200,0,0,8
22-07-2025,July,08:51,Morning,BA,BA7038,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,10,170,1,6,25
02-04-2025,April,08:51,Morning,BA,BA6127,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,A350,Airbus 350,0,56,275,0,18,58
26-08-2025,August,08:51,Morning,BA,BA7273,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,A380,Airbus 380,14,97,358,0,12,43
02-10-2025,October,08:51,Morning,BA,BA9276,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B777,Boeing 777,8,49,178,0,15,51
01-05-2025,May,08:51,Morning,BA,BA6346,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B787,Boeing 787,0,31,173,0,16,54
28-08-2025,August,08:51,Morning,BA,BA4839,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,20,160,0,14,49
27-07-2025,July,08:52,Morning,BA,BA6716,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B787,Boeing 787,0,31,173,3,11,39
08-10-2025,October,08:52,Morning,BA,BA9035,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,A350,Airbus 350,0,56,275,0,14,49
12-08-2025,August,08:52,Morning,BA,BA3950,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,17,163,0,7,29
01-09-2025,September,08:52,Morning,BA,BA2367,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B777,Boeing 777,8,49,178,0,16,53
08-09-2025,September,08:52,Morning,BA,BA6130,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B777,Boeing 777,0,48,224,0,14,47
16-10-2025,October,08:52,Morning,BA,BA6314,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,9,171,4,6,24
03-08-2025,August,08:52,Morning,BA,BA1118,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B777,Boeing 777,0,48,224,1,12,43
10-05-2025,May,08:52,Morning,BA,BA3453,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,15,165,5,4,18
15-07-2025,July,08:52,Morning,BA,BA1988,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,8,172,3,8,30
05-05-2025,May,08:53,Morning,BA,BA4028,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,12,168,0,11,40
27-09-2025,September,08:53,Morning,BA,BA9321,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B777,Boeing 777,0,32,300,0,6,26
02-04-2025,April,08:53,Morning,BA,BA7174,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,12,168,2,8,31
24-04-2025,April,08:53,Morning,BA,BA1852,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,B787,Boeing 787,8,42,166,2,5,21
12-06-2025,June,08:53,Morning,BA,BA4619,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B777,Boeing 777,8,49,178,0,7,27
04-08-2025,August,08:53,Morning,BA,BA3788,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,1,179,0,7,27
16-07-2025,July,08:53,Morning,BA,BA3823,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,7,173,0,4,18
10-10-2025,October,08:53,Morning,BA,BA1633,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B777,Boeing 777,0,48,224,0,7,29
11-08-2025,August,08:53,Morning,BA,BA4521,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B777,Boeing 777,0,32,300,0,5,24
23-08-2025,August,08:53,Morning,BA,BA6707,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,1,179,1,10,37
28-10-2025,October,08:53,Morning,BA,BA8350,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,B777,Boeing 777,8,49,178,2,4,20
27-09-2025,September,08:54,Morning,BA,BA8397,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,3,177,3,5,23
03-08-2025,August,08:54,Morning,BA,BA8638,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B777,Boeing 777,8,49,178,0,4,18
03-10-2025,October,08:54,Morning,BA,BA2722,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,B777,Boeing 777,8,49,178,0,0,0
06-09-2025,September,08:54,Morning,BA,BA2774,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,B787,Boeing 787,0,31,173,0,6,26
09-09-2025,September,08:54,Morning,BA,BA5786,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,8,172,0,8,30
30-08-2025,August,08:54,Morning,BA,BA5011,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,A350,Airbus 350,0,56,275,0,3,17
22-09-2025,September,08:54,Morning,BA,BA7070,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,1,179,0,16,54
30-04-2025,April,08:55,Morning,BA,BA1915,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B787,Boeing 787,8,48,200,3,10,37
15-07-2025,July,08:55,Morning,BA,BA4401,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,9,171,0,3,18
12-06-2025,June,08:55,Morning,BA,BA4204,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,14,166,2,5,22
24-06-2025,June,08:55,Morning,BA,BA7060,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,8,172,0,1,12
12-07-2025,July,08:55,Morning,BA,BA2189,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,A350,Airbus 350,0,56,275,3,5,21
08-09-2025,September,08:55,Morning,BA,BA1836,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,A350,Airbus 350,0,56,275,1,16,53
23-05-2025,May,08:55,Morning,BA,BA8486,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B787,Boeing 787,0,35,179,1,12,42
04-07-2025,July,08:55,Morning,BA,BA5238,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,B777,Boeing 777,0,48,224,0,5,23
11-08-2025,August,08:55,Morning,BA,BA4768,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B777,Boeing 777,8,49,178,0,6,24
07-10-2025,October,08:55,Morning,BA,BA5763,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,A350,Airbus 350,0,56,275,0,12,43
29-09-2025,September,08:55,Morning,BA,BA1729,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,20,160,0,5,24
02-08-2025,August,08:55,Morning,BA,BA5551,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,3,177,0,5,21
05-07-2025,July,08:56,Morning,BA,BA7488,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,5,175,0,0,0
18-08-2025,August,08:56,Morning,BA,BA1770,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,18,162,0,3,15
20-09-2025,September,08:56,Morning,BA,BA1601,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B787,Boeing 787,8,42,166,0,9,32
13-06-2025,June,08:56,Morning,BA,BA4506,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,B777,Boeing 777,0,32,300,0,16,53
14-10-2025,October,08:56,Morning,BA,BA8684,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,B777,Boeing 777,0,32,304,0,18,61
21-05-2025,May,08:56,Morning,BA,BA2685,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,B777,Boeing 777,0,32,304,0,10,38
11-04-2025,April,08:56,Morning,BA,BA1754,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,11,169,0,14,49
11-08-2025,August,08:56,Morning,BA,BA5989,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B787,Boeing 787,8,48,200,0,9,33
01-06-2025,June,08:56,Morning,BA,BA9648,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,3,177,1,2,15
10-05-2025,May,08:56,Morning,BA,BA7121,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B787,Boeing 787,8,48,200,2,7,27
23-10-2025,October,08:57,Morning,BA,BA7202,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,11,169,1,5,23
12-05-2025,May,08:57,Morning,BA,BA5528,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,11,169,0,8,30
12-05-2025,May,08:57,Morning,BA,BA7638,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,11,169,0,10,35
16-09-2025,September,08:57,Morning,BA,BA6862,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,14,166,0,13,46
30-06-2025,June,08:57,Morning,BA,BA2676,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,8,172,1,2,14
01-06-2025,June,08:57,Morning,BA,BA3878,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B787,Boeing 787,0,35,179,2,6,26
23-07-2025,July,08:57,Morning,BA,BA2398,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,9,171,1,20,67
30-05-2025,May,08:57,Morning,BA,BA3579,London Heathrow Airport,LHR,London,Josep Tarradellas Barcelona-El Part Airport,BCN,Barcelona,Spain,Europe,SHORT,A320,Airbus 320,0,13,167,0,16,53
21-07-2025,July,08:57,Morning,BA,BA3631,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B787,Boeing 787,0,35,179,0,4,20
23-04-2025,April,08:57,Morning,BA,BA9763,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,13,167,2,4,21
19-06-2025,June,08:58,Morning,BA,BA4178,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,16,164,1,7,27
01-08-2025,August,08:58,Morning,BA,BA8860,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,2,178,0,11,38
10-08-2025,August,08:58,Morning,BA,BA6430,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,11,169,0,0,9
29-06-2025,June,08:58,Morning,BA,BA7109,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,B777,Boeing 777,8,49,178,0,7,27
13-06-2025,June,08:58,Morning,BA,BA5825,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,0,180,1,0,0
21-10-2025,October,08:58,Morning,BA,BA1600,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,19,161,0,8,32
10-08-2025,August,08:58,Morning,BA,BA7002,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B777,Boeing 777,0,48,224,1,6,25
14-05-2025,May,08:58,Morning,BA,BA1611,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,19,161,0,8,31
15-04-2025,April,08:58,Morning,BA,BA6174,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,15,165,0,0,0
18-05-2025,May,08:58,Morning,BA,BA2409,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,16,164,0,6,25
21-05-2025,May,08:59,Morning,BA,BA6538,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,18,162,0,8,32
05-06-2025,June,08:59,Morning,BA,BA8972,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,13,167,0,14,49
